id,username,acct,instance,toot_id,server
109301491249103986,harld,harld@masto.ai,mastodon.social,115321545263375403,masto.ai
1185988,Boqueroni,Boqueroni,mastodon.social,115322558921686200,mastodon.social
108226071150327429,Eyjala,Eyjala,mastodon.social,115321907782574836,mastodon.social
108221293645539654,astridpoot,astridpoot,mastodon.social,115321766694806884,mastodon.social
109454234194448568,RMa,RMa@sueden.social,mastodon.social,115321830424907660,sueden.social
114230515211139883,2ndStar,2ndStar@astronomy.social,mastodon.social,115321347317476549,astronomy.social
109379656976979283,fifischwarz,fifischwarz@waag.social,mastodon.social,115321922665483958,waag.social
108244614752691184,LesRepliques,LesRepliques,mastodon.social,115322284307720136,mastodon.social
109363995907945627,Bittersuesz,Bittersuesz@norden.social,mastodon.social,115321559981538356,norden.social
109250528747486231,AusderPampa,AusderPampa@dresden.network,mastodon.social,115322544141940763,dresden.network
113639574975170785,roosvonk.bsky.social,roosvonk.bsky.social@bsky.brid.gy,mastodon.social,115321177810454976,bsky.brid.gy
1019529,rexsin,rexsin,mastodon.social,115322039446951702,mastodon.social
113792153479174199,lamarea,lamarea,mastodon.social,115321231551019464,mastodon.social
110328605037462261,tagesschau,tagesschau@ard.social,mastodon.social,115322282872464785,ard.social
111833704551534590,atarifrosch,atarifrosch@mastodon.de,mastodon.social,115322113538460574,mastodon.de
113328482006210277,wolfseule.bsky.social,wolfseule.bsky.social@bsky.brid.gy,mastodon.social,115322162645366269,bsky.brid.gy
385638,electrodnd21,electrodnd21@todon.nl,mastodon.social,115322479489998945,todon.nl
109285038776240378,Kalytis,Kalytis@piaille.fr,mastodon.social,115322094094879574,piaille.fr
109270574055456409,fonolog,fonolog@mstdn.social,mastodon.social,115321982797617191,mstdn.social
112564333992609641,fradie.bsky.social,fradie.bsky.social@bsky.brid.gy,mastodon.social,115321830280518498,bsky.brid.gy
107758662259397748,aburgerabz,aburgerabz,mastodon.social,115322368664706856,mastodon.social
115152620083934234,globalsumudflotilla,globalsumudflotilla@mastodon.bida.im,mastodon.social,115321727468431346,mastodon.bida.im
113876447240612603,caspar_david_niedlich,caspar_david_niedlich,mastodon.social,115322445665476985,mastodon.social
113916745760836938,nicolasgouny,nicolasgouny,mastodon.social,115321327803004989,mastodon.social
109984446505647260,si_irini,si_irini,mastodon.social,115321963747002396,mastodon.social
108166048994006343,dennishorn,dennishorn,mastodon.social,115321004766030724,mastodon.social
110644022233560867,francescxavier,francescxavier@masto.es,mastodon.social,115321681674694918,masto.es
110606696585320688,mascottus,mascottus@veganism.social,mastodon.social,115322097726683967,veganism.social
109370802743715805,sjaakkeuvelaar,sjaakkeuvelaar@mastodon.nl,mastodon.social,115321788126564717,mastodon.nl
109505471634484330,queerde,queerde,mastodon.social,115322063004650576,mastodon.social
114491783967866216,lenteja_girl,lenteja_girl,mastodon.social,115321630557533998,mastodon.social
108227012523105737,p_calleri,p_calleri,mastodon.social,115321815087170314,mastodon.social
489079,skeptator,skeptator,mastodon.social,115322286856675261,mastodon.social
60349,Khrys,Khrys@mamot.fr,mastodon.social,115321006854894134,mamot.fr
113813455661763259,SteanSlh,SteanSlh,mastodon.social,115322140394633120,mastodon.social
109315223426283981,Elsa,Elsa@social.anoxinon.de,mastodon.social,115322548381430722,social.anoxinon.de
101487,borisschapira,borisschapira@framapiaf.org,mastodon.social,115321693693073939,framapiaf.org
110040285049463795,Bastacosi,Bastacosi@mastodon.uno,mastodon.social,115322198545170185,mastodon.uno
109359213581607709,emmeline,emmeline@swiss.social,mastodon.social,115322348477016773,swiss.social
109561941215881814,Hadewych,Hadewych@mastodon.nl,mastodon.social,115322347313129804,mastodon.nl
1272353,tuxtage2020,tuxtage2020@mastodon.online,mastodon.social,115322184305336833,mastodon.online
112593331359608321,radticker.bsky.social,radticker.bsky.social@bsky.brid.gy,mastodon.social,115321157003388959,bsky.brid.gy
108911266040095893,alien,alien@mastodon.green,mastodon.social,115321998124843748,mastodon.green
281566,Kjaerulv,Kjaerulv,mastodon.social,115321604948926688,mastodon.social
113805631672517503,laurensdassen,laurensdassen@mastodon.nl,mastodon.social,115322500759893591,mastodon.nl
108285085588209995,truls46,truls46,mastodon.social,115322141666084146,mastodon.social
108200228129009587,fantasiafragile,fantasiafragile@norden.social,mastodon.social,115322198857155063,norden.social
109268472234028124,buchstabensport,buchstabensport@berlin.social,mastodon.social,115320126435924579,berlin.social
113816066622303610,fuchserlei_wolle_und_mehr,fuchserlei_wolle_und_mehr@norden.social,mastodon.social,115322189049155226,norden.social
156685,netzpolitik_feed,netzpolitik_feed@chaos.social,mastodon.social,115321776838098303,chaos.social
109244453575222903,FrontaalNaakt,FrontaalNaakt,mastodon.social,115322566172178322,mastodon.social
111005794812846573,wikipedia_fr,wikipedia_fr@wikis.world,mastodon.social,115322243579156652,wikis.world
109553029646166710,OpWereld,OpWereld@mstdn.social,mastodon.social,115322320384820380,mstdn.social
111444863701939354,thatgiga,thatgiga,mastodon.social,115322424677485231,mastodon.social
1063675,juliancallejo,juliancallejo,mastodon.social,115322145844355745,mastodon.social
112970862049288422,Alicientemente,Alicientemente,mastodon.social,115322007514000236,mastodon.social
109286305183773439,jastrow,jastrow@piaille.fr,mastodon.social,115321474901944345,piaille.fr
110582241426056747,dissolveinlove,dissolveinlove@wxw.moe,mastodon.social,115322216961659813,wxw.moe
114769352925048209,NouranKhaledGh,NouranKhaledGh,mastodon.social,115321140170922556,mastodon.social
110605876834905120,vega,vega@veganism.social,mastodon.social,115321818951563431,veganism.social
1157138,Larchmutz,Larchmutz@mamot.fr,mastodon.social,115322508690122282,mamot.fr
113905134585134524,dagensetc,dagensetc,mastodon.social,115321492194616720,mastodon.social
112775122343896082,larswienand.bsky.social,larswienand.bsky.social@bsky.brid.gy,mastodon.social,115322028846572141,bsky.brid.gy
109258628917184043,MarSolRivas,MarSolRivas@mastodon.online,mastodon.social,115322018138796476,mastodon.online
337388,stiefkind,stiefkind,mastodon.social,115322489055392994,mastodon.social
109556999582005612,HAik,HAik@toot.community,mastodon.social,115322088592329964,toot.community
109716922216065203,heisec,heisec@social.heise.de,mastodon.social,115321539174545329,social.heise.de
1351178,joenepraat,joenepraat@todon.nl,mastodon.social,115321684202548514,todon.nl
113347270515748277,advancingu,advancingu@social.tchncs.de,mastodon.social,115322347437051690,social.tchncs.de
108198473140872431,Tigerkaninchen,Tigerkaninchen,mastodon.social,115321340680028023,mastodon.social
112420878373755953,berlinfediday,berlinfediday@berlin.social,mastodon.social,115322230781345241,berlin.social
114114066991368380,olaspannar.bsky.social,olaspannar.bsky.social@bsky.brid.gy,mastodon.social,115322219562739767,bsky.brid.gy
115159022956163093,michaela,michaela@mstdn.molthagen.de,mastodon.social,115322046531416407,mstdn.molthagen.de
109279755572553656,skizzenblog,skizzenblog@mastodon.art,mastodon.social,115321339631668276,mastodon.art
109257239992250931,suessbisscharf,suessbisscharf,mastodon.social,115321896726134434,mastodon.social
862368,padeluun,padeluun@digitalcourage.social,mastodon.social,115322428973480481,digitalcourage.social
114318883501739816,kyterog2,kyterog2@pointless.chat,mastodon.social,115322575463173287,pointless.chat
108282793458898879,Koufogiorgos,Koufogiorgos,mastodon.social,115321764965521091,mastodon.social
110724354546968594,Impharto,Impharto@masto.es,mastodon.social,115321763904797740,masto.es
9487,zichy,zichy,mastodon.social,115322005425686391,mastodon.social
109245638036788241,masterhajoda,masterhajoda,mastodon.social,115321927477797418,mastodon.social
109242938066235229,Kraemer_HB,Kraemer_HB,mastodon.social,115320800879932156,mastodon.social
249520,damvfl,damvfl@toot.aquilenet.fr,mastodon.social,115322159992498599,toot.aquilenet.fr
108170678522965238,Paroxia,Paroxia,mastodon.social,115321792233303568,mastodon.social
108198148424799836,Gleisplan,Gleisplan,mastodon.social,115321987657566086,mastodon.social
109479309883569188,Twinkledp,Twinkledp@masto.ai,mastodon.social,115322539130450129,masto.ai
109319676766807577,DiePARTEI_Freising,DiePARTEI_Freising@die-partei.social,mastodon.social,115322262673492301,die-partei.social
108233201614234551,energisch_,energisch_@troet.cafe,mastodon.social,115320875769220079,troet.cafe
110774111459068896,diekehrseite,diekehrseite,mastodon.social,115320479880893069,mastodon.social
109682407813626997,AntoninDanalet,AntoninDanalet@datasci.social,mastodon.social,115322250577688607,datasci.social
115135468052349917,shathamohammed123,shathamohammed123,mastodon.social,115321361745240890,mastodon.social
113969102373679514,ysaeillustrations,ysaeillustrations,mastodon.social,115322521210458885,mastodon.social
111706578275610330,SandraNabbefeld,SandraNabbefeld,mastodon.social,115321221065726934,mastodon.social
109313239760469148,vcoe_mobilitaet_mit_zukunft,vcoe_mobilitaet_mit_zukunft@wien.rocks,mastodon.social,115320003930687997,wien.rocks
114020309405118884,anne_lienchen,anne_lienchen,mastodon.social,115321769855435470,mastodon.social
852426,dewittehaas,dewittehaas,mastodon.social,115321168115328084,mastodon.social
112291034694453420,dunkena,dunkena@frikiverse.zone,mastodon.social,115322133992527518,frikiverse.zone
113529253421442952,tirasdenaranja,tirasdenaranja@masto.es,mastodon.social,115320804698355917,masto.es
109246853749306853,FensterRentner,FensterRentner,mastodon.social,115322227023839174,mastodon.social
115011555839751181,emanahmed,emanahmed,mastodon.social,115321558310612826,mastodon.social
1049854,magrinyajordi,magrinyajordi,mastodon.social,115322225142616953,mastodon.social
693042,ulrichkelber,ulrichkelber@bonn.social,mastodon.social,115321514845874705,bonn.social
109007581829159416,MulanPurple,MulanPurple@m.cmx.im,mastodon.social,115320205647247869,m.cmx.im
109746388901422762,Gnomon_Manchot,Gnomon_Manchot@piaille.fr,mastodon.social,115322497282995509,piaille.fr
112376267526492703,isobelhk.bsky.social,isobelhk.bsky.social@bsky.brid.gy,mastodon.social,115321693182636758,bsky.brid.gy
112390038634070687,fohlin.bsky.social,fohlin.bsky.social@bsky.brid.gy,mastodon.social,115321509832647584,bsky.brid.gy
111420758023870296,Gourmetkater,Gourmetkater,mastodon.social,115322336600622741,mastodon.social
108200507281165105,totaberlustig,totaberlustig@nrw.social,mastodon.social,115322488555631122,nrw.social
109250794044343232,wimaalbers,wimaalbers@mstdn.social,mastodon.social,115321738888076705,mstdn.social
113928743621122082,martinschemm,martinschemm,mastodon.social,115320120979361333,mastodon.social
109468748527989743,c_th1,c_th1@digitalcourage.social,mastodon.social,115321499366229333,digitalcourage.social
114171820862453667,clifor,clifor@neopaquita.es,mastodon.social,115322103071371988,neopaquita.es
109256163007939889,beobachter5081,beobachter5081@troet.cafe,mastodon.social,115322332210583566,troet.cafe
107356035230924952,bobsinisi,bobsinisi@mastodon.uno,mastodon.social,115321183713904218,mastodon.uno
6149,Tobias,Tobias@social.diekershoff.de,mastodon.social,115322346633819969,social.diekershoff.de
115273063641056314,alt31.bsky.social,alt31.bsky.social@bsky.brid.gy,mastodon.social,115321383745271984,bsky.brid.gy
109378722839632559,kawasaki_akira,kawasaki_akira@mstdn.jp,mastodon.social,115321258449528172,mstdn.jp
109312826710479089,oracle,oracle@piaille.fr,mastodon.social,115321851705690198,piaille.fr
109259099863429868,Adrenochrome,Adrenochrome,mastodon.social,115321785475778274,mastodon.social
179316,Monolecte,Monolecte@framapiaf.org,mastodon.social,115320078593804837,framapiaf.org
109325359808288227,GritGernhardt,GritGernhardt@berlin.social,mastodon.social,115321613368015962,berlin.social
108194067082710698,josefina,josefina,mastodon.social,115321841229828206,mastodon.social
113593282342957287,pudududdu,pudududdu@mastodon.uno,mastodon.social,115322463439780052,mastodon.uno
115224662921154139,nourgaza,nourgaza,mastodon.social,115321301644367874,mastodon.social
109336390791201409,hellgy,hellgy@oisaur.com,mastodon.social,115321713009230410,oisaur.com
111086807223160784,silvarerum,silvarerum@horodecki.net,mastodon.social,115321716262664970,horodecki.net
113815913710873474,klarisadventure,klarisadventure,mastodon.social,115322306172511729,mastodon.social
108197788591918755,Fensterbanknoergler,Fensterbanknoergler,mastodon.social,115322073081040734,mastodon.social
110366522949494864,why_not,why_not,mastodon.social,115321892132034085,mastodon.social
109310200715703372,Saramo,Saramo@mastodontti.fi,mastodon.social,115321281630797854,mastodontti.fi
825720,Citoyen_DC,Citoyen_DC@mastodon.xyz,mastodon.social,115321692227226271,mastodon.xyz
108324727882613642,contreattaque,contreattaque,mastodon.social,115320334961392532,mastodon.social
109272449682796153,untergrund_ffm,untergrund_ffm@hessen.social,mastodon.social,115322057998867058,hessen.social
113481563330109986,alexandrauo.bsky.social,alexandrauo.bsky.social@bsky.brid.gy,mastodon.social,115322434480808750,bsky.brid.gy
109269816304621834,thomasralfkoeb,thomasralfkoeb@social.anoxinon.de,mastodon.social,115321406268049405,social.anoxinon.de
1375764,blast_info,blast_info@mamot.fr,mastodon.social,115322152604872722,mamot.fr
110801925643371852,gvenema,gvenema@fairmove.net,mastodon.social,115321295207416061,fairmove.net
114291780443439749,Beryl,Beryl@ludosphere.fr,mastodon.social,115321231522831653,ludosphere.fr
110643989632403181,echtjetze,echtjetze@troet.cafe,mastodon.social,115321732871392654,troet.cafe
109359967326348817,brume,brume@piaille.fr,mastodon.social,115320438961741213,piaille.fr
109247898355276204,Toosderijk,Toosderijk,mastodon.social,115322411530349160,mastodon.social
109302505757697854,DeutscherWetterdienst,DeutscherWetterdienst@social.bund.de,mastodon.social,115321849763379953,social.bund.de
108085846922341535,jasperb,jasperb,mastodon.social,115322020551258422,mastodon.social
109342397006657916,CAPETOK,CAPETOK,mastodon.social,115321598397960945,mastodon.social
113865775901803947,Aletheie,Aletheie,mastodon.social,115321772005119127,mastodon.social
111289548037621259,StefanMuenz,StefanMuenz@vivaldi.net,mastodon.social,115322239230640406,vivaldi.net
109632156193037184,podstock,podstock@chaos.social,mastodon.social,115321918449320628,chaos.social
113358427215116746,canaltech,canaltech@flipboard.com,mastodon.social,115322462916834507,flipboard.com
112282437446667326,C0radude,C0radude@piaille.fr,mastodon.social,115321698939032682,piaille.fr
112259928442553987,kurio,kurio@sunny.garden,mastodon.social,115320867104987547,sunny.garden
113125689298114059,omasgegenrechtsle.bsky.social,omasgegenrechtsle.bsky.social@bsky.brid.gy,mastodon.social,115321909519766901,bsky.brid.gy
109482158964583393,essmueller,essmueller@troet.cafe,mastodon.social,115322380265976633,troet.cafe
109437232478927419,amnestynl,amnestynl@mstdn.social,mastodon.social,115322373414761004,mstdn.social
114086148526132758,penseuretoile,penseuretoile,mastodon.social,115320395869621049,mastodon.social
999777,FdC,FdC@mamot.fr,mastodon.social,115321748610990029,mamot.fr
115126945183970885,ghassangaza,ghassangaza@kolektiva.social,mastodon.social,115321745946731932,kolektiva.social
110267541925048286,paulohrpinheiro,paulohrpinheiro@bolha.us,mastodon.social,115321208986256811,bolha.us
108214839755657958,Blogfeedser,Blogfeedser@mastodon.nl,mastodon.social,115321816847243011,mastodon.nl
113338389661169349,transborder.bsky.social,transborder.bsky.social@bsky.brid.gy,mastodon.social,115321677993933266,bsky.brid.gy
108130504489324962,_tillwe_,_tillwe_,mastodon.social,115321889894083483,mastodon.social
948719,newsselection,newsselection,mastodon.social,115321727883275815,mastodon.social
1302115,Easydor,Easydor@metalhead.club,mastodon.social,115321726519778246,metalhead.club
109332048337360409,katharina,katharina@swiss.social,mastodon.social,115321242511767360,swiss.social
109247079360482878,Sagittarius_Galaxie,Sagittarius_Galaxie,mastodon.social,115320591671566124,mastodon.social
108506261998985214,AppleWoi,AppleWoi,mastodon.social,115322331517545614,mastodon.social
505945,satai,satai@mathstodon.xyz,mastodon.social,115321478305265519,mathstodon.xyz
114534206332928638,bartleby,bartleby@nrw.social,mastodon.social,115322322950245410,nrw.social
1106656,raivenra,raivenra,mastodon.social,115322166423139436,mastodon.social
109752114778048044,dnddeutsch,dnddeutsch@pnpde.social,mastodon.social,115320219431930659,pnpde.social
503055,LittleJoeMuc,LittleJoeMuc@social.tchncs.de,mastodon.social,115322315426187617,social.tchncs.de
109251831074750214,rolandsiegloff,rolandsiegloff,mastodon.social,115321934216237265,mastodon.social
109245502011114112,nerdherz,nerdherz,mastodon.social,115321219301505984,mastodon.social
114053400274611910,dobrochna,dobrochna,mastodon.social,115321925653267080,mastodon.social
568966,wariat,wariat,mastodon.social,115322305064348306,mastodon.social
109293235076556761,Fuchskind,Fuchskind@mastodon.art,mastodon.social,115321502978859136,mastodon.art
108130867125760423,blogwart,blogwart,mastodon.social,115321358494386165,mastodon.social
115176029094895930,baraaelmoghrabi,baraaelmoghrabi,mastodon.social,115322149615762788,mastodon.social
109444063753855477,LDH_Fr,LDH_Fr@piaille.fr,mastodon.social,115321919040809055,piaille.fr
109247932985287447,captainfutura,captainfutura,mastodon.social,115320467303252588,mastodon.social
264172,jeeynet,jeeynet@framapiaf.org,mastodon.social,115322298398555492,framapiaf.org
109307109900981981,anna,anna@mathstodon.xyz,mastodon.social,115321050548509707,mathstodon.xyz
109495759427238792,juanfr,juanfr,mastodon.social,115321166057858449,mastodon.social
371717,Zergy,Zergy@mastodon.zergy.net,mastodon.social,115321820784215713,mastodon.zergy.net
109310076049418485,s_unter,s_unter@tech.lgbt,mastodon.social,115321227126278514,tech.lgbt
109530389722683711,GermanZeroHH,GermanZeroHH@climatejustice.global,mastodon.social,115322286594827008,climatejustice.global
109252473591271523,Linkshaender,Linkshaender@bildung.social,mastodon.social,115322279675178169,bildung.social
113877084567611479,NoisetteDor,NoisetteDor,mastodon.social,115320284047841963,mastodon.social
655175,fuzzyleapfrog,fuzzyleapfrog@chaos.social,mastodon.social,115321524955815148,chaos.social
108142603493060428,grodira,grodira,mastodon.social,115322272152738226,mastodon.social
114621310519838845,periodistasunidos,periodistasunidos,mastodon.social,115322270592613135,mastodon.social
109331803028510572,thomasweibel,thomasweibel@swiss.social,mastodon.social,115322117164165986,swiss.social
114091947594813828,Egoville,Egoville,mastodon.social,115321274850898994,mastodon.social
110848089511510253,Hearty2501,Hearty2501@zirk.us,mastodon.social,115321401765665666,zirk.us
109507113869920405,SchepBernard,SchepBernard,mastodon.social,115321030397791384,mastodon.social
312924,pattyluzina,pattyluzina,mastodon.social,115322249886488941,mastodon.social
113237986796896979,BarefootMicha,BarefootMicha,mastodon.social,115322243702736496,mastodon.social
108183148109514213,frauchen,frauchen@troet.cafe,mastodon.social,115321436634009043,troet.cafe
113494681776078707,ennolenze,ennolenze@infosec.exchange,mastodon.social,115322085656556525,infosec.exchange
114088166815805425,moeterhead,moeterhead,mastodon.social,115322232382380167,mastodon.social
929069,BahnAnsagen,BahnAnsagen@social.tchncs.de,mastodon.social,115320737422963040,social.tchncs.de
107048589972047047,ecologistas,ecologistas,mastodon.social,115321118092350618,mastodon.social
1009377,bazouzabou,bazouzabou@mstdn.fr,mastodon.social,115321660213506454,mstdn.fr
109247237849407820,ikecht,ikecht@mas.to,mastodon.social,115322059670871320,mas.to
113397035317496089,la_voix,la_voix,mastodon.social,115320506945169477,mastodon.social
563359,Gilles_Guesset,Gilles_Guesset@mamot.fr,mastodon.social,115322189861588808,mamot.fr
109751769410133314,slwstr,slwstr,mastodon.social,115322037262539414,mastodon.social
106862593371055771,ElSaltoDiario,ElSaltoDiario,mastodon.social,115321091404606550,mastodon.social
360602,rinsuki,rinsuki@mstdn.rinsuki.net,mastodon.social,115321911000773379,mstdn.rinsuki.net
108196260943675608,Ruhrnalist,Ruhrnalist,mastodon.social,115319817597918264,mastodon.social
109293205644861068,juliengossa,juliengossa@sciences.re,mastodon.social,115321904802524475,sciences.re
111686701960632589,holger,holger@hellinger.wtf,mastodon.social,115320724475943458,hellinger.wtf
113045109537181988,politicalbeauty.bsky.social,politicalbeauty.bsky.social@bsky.brid.gy,mastodon.social,115320703728978569,bsky.brid.gy
109439695937330778,mxk,mxk@hachyderm.io,mastodon.social,115322171840646998,hachyderm.io
115056,beandev,beandev@social.tchncs.de,mastodon.social,115322016786146678,social.tchncs.de
114674854683477064,Belzebub_Lusi,Belzebub_Lusi,mastodon.social,115321415855120858,mastodon.social
108254543996821556,Lidelov,Lidelov,mastodon.social,115320813013818949,mastodon.social
114574426609255845,Adabei_der1te,Adabei_der1te@troet.cafe,mastodon.social,115321883929849424,troet.cafe
114014878665964355,VENECO,VENECO@social.politicaconciencia.org,mastodon.social,115321356613097069,social.politicaconciencia.org
113361552927896376,utopiade,utopiade@flipboard.com,mastodon.social,115322179434395834,flipboard.com
115088343961753234,10septembrelyon,10septembrelyon,mastodon.social,115321128090106026,mastodon.social
108221221752723096,Ardeija,Ardeija@literatur.social,mastodon.social,115321988995417255,literatur.social
114918364943383782,itziar,itziar@frikiverse.zone,mastodon.social,115321078847283100,frikiverse.zone
108213109559019375,LiraLarum,LiraLarum@troet.cafe,mastodon.social,115321987648524767,troet.cafe
108214309696682408,aqunt,aqunt@piipitin.fi,mastodon.social,115322127186115918,piipitin.fi
110838194869621010,wimi,wimi@social.spejset.org,mastodon.social,115322124057214964,social.spejset.org
109294799833436512,on1000mark,on1000mark@fedibird.com,mastodon.social,115321570222178021,fedibird.com
67549,edasfr,edasfr@mamot.fr,mastodon.social,115321968617633650,mamot.fr
109363972825697358,TarkabarkaHolgy,TarkabarkaHolgy@ohai.social,mastodon.social,115320209660486303,ohai.social
110854228638586225,blablux,blablux@piaille.fr,mastodon.social,115321131564326177,piaille.fr
30703,Signez,Signez,mastodon.social,115321727666913044,mastodon.social
109529285478927944,blackmosquito,blackmosquito@systemli.social,mastodon.social,115321726519069307,systemli.social
109245244768052681,muhnin,muhnin,mastodon.social,115322102345725867,mastodon.social
114864662974409812,nolympia_muenchen,nolympia_muenchen@muenchen.social,mastodon.social,115320973134272581,muenchen.social
113460009866058743,moritzhuertgen.de,moritzhuertgen.de@bsky.brid.gy,mastodon.social,115321712144605329,bsky.brid.gy
108255036824909071,helma,helma,mastodon.social,115321063922479763,mastodon.social
109252290182253633,Poweruser,Poweruser,mastodon.social,115321809523240960,mastodon.social
109388703896053312,JensKessler,JensKessler@bildung.social,mastodon.social,115321532045021783,bildung.social
1210197,gnulinux,gnulinux@social.anoxinon.de,mastodon.social,115320859866902790,social.anoxinon.de
37460,lordphoenix,lordphoenix@social.targaryen.house,mastodon.social,115321798988037129,social.targaryen.house
110843316816700052,Nimes,Nimes@smilodon.chatslibres.com,mastodon.social,115321689953301686,smilodon.chatslibres.com
110413885276344332,Sebastian,Sebastian@pertsch.social,mastodon.social,115321689278081410,pertsch.social
107437387911168454,peapupu,peapupu@m.cmx.im,mastodon.social,115321044316385597,m.cmx.im
712156,hokaff,hokaff@bildung.social,mastodon.social,115320788200806517,bildung.social
108279789515433022,tinoeberl,tinoeberl@mastodon.online,mastodon.social,115321681258337535,mastodon.online
110774739061881212,fakir,fakir@piaille.fr,mastodon.social,115321583977990823,piaille.fr
109387896220323917,sabinalorenz,sabinalorenz@troet.cafe,mastodon.social,115321307973348725,troet.cafe
109908594629040903,frank_opitz,frank_opitz,mastodon.social,115320704791176095,mastodon.social
109304623048470318,kaspi,kaspi@rollenspiel.social,mastodon.social,115321895683371743,rollenspiel.social
109087907806272217,adhemara,adhemara@mastodon.art,mastodon.social,115321771425584277,mastodon.art
109244810478708026,datGestruepp,datGestruepp@mastodon.art,mastodon.social,115320548879666114,mastodon.art
109395420523530185,bert_hubert,bert_hubert@mastodon.nl,mastodon.social,115321019266244913,mastodon.nl
110085064518790802,teufelswerk,teufelswerk@social.tchncs.de,mastodon.social,115321569692853564,social.tchncs.de
111719137855023221,Simmer,Simmer@norden.social,mastodon.social,115320281489038130,norden.social
109296849389823506,CiaraNi,CiaraNi@mastodon.green,mastodon.social,115321014674696734,mastodon.green
109315807631594848,ndaktuell,ndaktuell@troet.cafe,mastodon.social,115321563311926428,troet.cafe
111210409193442669,Isommersieisalvati,Isommersieisalvati@o3o.ca,mastodon.social,115320398405979496,o3o.ca
115266044677931566,phranck,phranck@oldbytes.space,mastodon.social,115321341047261410,oldbytes.space
109586793823162806,Karolina,Karolina@mastodonsweden.se,mastodon.social,115321556368005436,mastodonsweden.se
417440,rjayasinghe,rjayasinghe@chaos.social,mastodon.social,115321875050563442,chaos.social
109845663172133409,Wildebeest,Wildebeest,mastodon.social,115321329115478624,mastodon.social
109298211502988667,petaramesh,petaramesh@piaille.fr,mastodon.social,115320310578210090,piaille.fr
110549478713745915,civio,civio,mastodon.social,115320855555216550,mastodon.social
112711339071658763,WhiteJack,WhiteJack,mastodon.social,115321213278779372,mastodon.social
112893668556083934,chpietsch,chpietsch@fedifreu.de,mastodon.social,115321389634100998,fedifreu.de
107343019328706263,evawolfangel,evawolfangel@chaos.social,mastodon.social,115321459861793712,chaos.social
109298278129198295,CorinnaVahrenk1,CorinnaVahrenk1@troet.cafe,mastodon.social,115322008935082805,troet.cafe
456466,kattascha,kattascha@chaos.social,mastodon.social,115320593015201696,chaos.social
686140,quincy,quincy@chaos.social,mastodon.social,115320475057394082,chaos.social
110377865162693249,norberteder,norberteder@graz.social,mastodon.social,115321728262478121,graz.social
108199783758344779,geco_de,geco_de@troet.cafe,mastodon.social,115321200857723626,troet.cafe
109309723801702870,PetitPas,PetitPas@eldritch.cafe,mastodon.social,115321103441978442,eldritch.cafe
